dataset,measure_name,label_source_used,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice
PBS,Energy of Gradient,gradient_free_surrogate,1.2337662337662338,3.896103896103896,0.5589063049611277,11.077922077922079,2.3494709832162735,0.37662337662337664,0.08688721657073921,0.12941351299377377,1.1688311688311688,0.022493112260708582
PBS,Histogram Entropy,gradient_free_surrogate,6.675324675324675,11.441558441558442,0.0672588456099244,5.922077922077922,0.5924813133435585,0.5974025974025974,0.048448699511431395,0.8478176941218792,1.6363636363636365,0.05340859141782856
PBS,GLCM Contrast,gradient_free_surrogate,0.6363636363636364,5.090909090909091,0.5230397095445296,7.0519480519480515,2.127201404987559,1.3636363636363635,0.11120326980470954,0.17961364780836322,1.1688311688311688,1.6019321321591269
PBS,Variance of Gradient,gradient_free_surrogate,1.2857142857142858,2.9740259740259742,0.6193516787580303,11.623376623376624,2.9334319374421436,0.19480519480519481,0.08294302792702477,0.08890354569465214,1.1428571428571428,0.03441655323375016
PBS,Fourier Transform Sharpness Index,gradient_free_surrogate,0.987012987012987,4.857142857142857,0.41542942349114614,10.506493506493506,1.5767537297454701,0.5454545454545454,0.08218713208841878,0.15496161586813448,1.3246753246753247,0.18691873184172433
PBS,Fourier High Frequency Energy Ratio,gradient_free_surrogate,1.9090909090909092,7.064935064935065,0.6974918083971134,6.1558441558441555,3.620251448452089,0.8961038961038961,0.14152816572214688,0.364990293084331,1.12987012987013,0.18752881276071998
PBS,Roberts Focus Measure,gradient_free_surrogate,0.8181818181818182,3.7532467532467533,0.4681848827496606,9.688311688311689,2.1772972114302855,0.7662337662337663,0.08689441320306324,0.20491651727703739,1.1688311688311688,0.024952111280290408
PBS,Wavelet W1,gradient_free_surrogate,1.0649350649350648,6.090909090909091,0.347431206192155,8.168831168831169,1.359817577771717,1.1688311688311688,0.0903937966008326,0.298099560157386,1.2337662337662338,0.15512421548250138
PBS,Wavelet W2,gradient_free_surrogate,1.0649350649350648,6.090909090909091,0.347431206192155,8.168831168831169,1.359817577771717,1.1688311688311688,0.0903937966008326,0.298099560157386,1.2337662337662338,0.18673030033824034
PBS,Wavelet W3,gradient_free_surrogate,1.0649350649350648,6.090909090909091,0.347431206192155,8.168831168831169,1.359817577771717,1.1688311688311688,0.0903937966008326,0.298099560157386,1.2337662337662338,0.17080688388319684
PBS,Wavelet Detail Energy (db1),gradient_free_surrogate,1.0649350649350648,6.090909090909091,0.3474306043936485,8.168831168831169,1.3598161764111407,1.1688311688311688,0.09039349671277651,0.29809929444116007,1.2337662337662338,0.1586591560393572
PBS,Curvelet Transform Sharpness Index,gradient_free_surrogate,1.0649350649350648,6.090909090909091,0.3474306043936485,8.168831168831169,1.3598161764111407,1.1688311688311688,0.09039349671277651,0.29809929444116007,1.2337662337662338,0.15478851909632801
PBS,DCT Focus Measure,gradient_free_surrogate,1.1948051948051948,5.701298701298701,0.39323694791224173,10.662337662337663,1.483186714780585,0.5194805194805194,0.07663077902454112,0.20245852789646074,1.2987012987012987,0.07697107269661504
PBS,Intensity Skewness Index,gradient_free_surrogate,7.558441558441558,9.194805194805195,0.009889503547145545,8.402597402597403,1.003470207635387,0.06493506493506493,0.010852209115025711,0.004001539162872106,1.0389610389610389,0.07283056845888496
PBS,Squared Gradient,gradient_free_surrogate,1.2337662337662338,3.896103896103896,0.5589063049611277,11.077922077922079,2.3494709832162735,0.37662337662337664,0.08688721657073921,0.12941351299377377,1.1688311688311688,0.022505795739125457
PBS,Gradient Squared Energy,gradient_free_surrogate,1.2337662337662338,3.896103896103896,0.5589063049611277,11.077922077922079,2.3494709832162735,0.37662337662337664,0.08688721657073921,0.12941351299377377,1.1688311688311688,0.0255966519145295
PBS,Mean Intensity,gradient_free_surrogate,2.8701298701298703,7.688311688311688,0.4171104188147992,5.454545454545454,1.287050141252826,1.896103896103896,0.151723053852055,0.3362230092052329,1.4155844155844155,0.005710932239890098
PBS,Intensity Variance,gradient_free_surrogate,1.1818181818181819,7.766233766233766,0.3778146370362299,6.714285714285714,1.251578300080246,1.6883116883116882,0.12493541944876357,0.41980635441049813,1.2857142857142858,0.01664666490163655
PBS,Intensity Range Index,gradient_free_surrogate,2.324675324675325,7.441558441558442,0.41127249189030984,4.5064935064935066,1.5239094821661916,1.5844155844155845,0.17265185823697338,0.9408440663431455,1.2597402597402598,0.008641450019786133
PBS,Maximal Intensity,gradient_free_surrogate,2.4415584415584415,7.896103896103896,0.49190730883802175,4.038961038961039,1.5331697344624993,1.8311688311688312,0.21743658654004983,0.972362306362901,1.2857142857142858,0.005268284061457962
PBS,Laplacian Energy,gradient_free_surrogate,5.428571428571429,8.922077922077921,0.3382013468758178,3.6363636363636362,1.5417343941095882,2.3376623376623376,0.1785223189826947,0.3927254359115985,1.155844155844156,0.14711587371653875
PBS,Mean Absolute Laplacian,gradient_free_surrogate,4.766233766233766,9.155844155844155,0.3489057835976025,3.948051948051948,1.4915087572416679,2.2467532467532467,0.17940348009503243,0.42309389303340156,1.155844155844156,0.13944836612092337
PBS,Spatial Frequency,gradient_free_surrogate,0.8571428571428571,4.194805194805195,0.4287815280722133,8.896103896103897,1.8548470140807942,0.974025974025974,0.08078633057805706,0.280330330965548,1.2207792207792207,0.029698079440277084
PBS,Modified Tenengrad,gradient_free_surrogate,1.2597402597402598,3.844155844155844,0.570873304051057,11.233766233766234,2.4444367462769807,0.3246753246753247,0.08595263203073997,0.12388907173649849,1.1428571428571428,0.30354864513850777
PBS,Absolute Central Moment 2,gradient_free_surrogate,1.1818181818181819,7.766233766233766,0.3778146370362299,6.714285714285714,1.251578300080246,1.6883116883116882,0.12493541944876357,0.41980635441049813,1.2857142857142858,0.021991273396415628
PBS,Absolute Central Moment 4,gradient_free_surrogate,1.3116883116883118,7.246753246753247,0.4494020342969066,6.324675324675325,1.4849962212893173,1.6623376623376624,0.13356645175398632,0.45228566652726254,1.2987012987012987,0.09537531152018346
PBS,Image Power,gradient_free_surrogate,2.5844155844155843,7.402597402597403,0.4593481351422891,5.3896103896103895,1.4410316834556676,1.9090909090909092,0.14888833766035656,0.3495965121367042,1.2987012987012987,0.010664898379473018
BMA,Tenengrad,gradient_free_surrogate,0.07894736842105263,3.973684210526316,0.5626648606434367,12.578947368421053,2.379652692366589,0.02631578947368421,0.05259232715809527,0.1114814161763925,1.368421052631579,0.02672254533856176
BMA,Brenner Gradient,gradient_free_surrogate,0.07894736842105263,3.9210526315789473,0.5722261014893623,12.578947368421053,2.432676540627154,0.02631578947368421,0.053175423142763314,0.12250390359969889,1.368421052631579,0.0154708675807342
BMA,Variance of Laplacian,gradient_free_surrogate,0.05263157894736842,3.0526315789473686,0.8139585082395335,10.0,4.06572373004662,0.9473684210526315,0.09600882561507766,1.6060028658165117,1.263157894736842,0.019226001141360038
BMA,Sum Modified Laplacian,gradient_free_surrogate,0.05263157894736842,3.0526315789473686,0.8131923898461956,9.789473684210526,4.05182709451289,1.0263157894736843,0.09602726899206146,1.6020935827536718,1.263157894736842,0.04114442678401246
BMA,Normalized Variance,gradient_free_surrogate,0.05263157894736842,7.657894736842105,0.23656789269933207,12.447368421052632,1.0385156427707956,0.05263157894736842,0.03605203570778057,0.5907615865775107,2.0789473684210527,0.016052382703637708
BMA,Energy of Gradient,gradient_free_surrogate,0.07894736842105263,3.973684210526316,0.5626648606434367,12.578947368421053,2.379652692366589,0.02631578947368421,0.05259232715809527,0.1114814161763925,1.368421052631579,0.025266556937713177
BMA,Histogram Entropy,gradient_free_surrogate,5.105263157894737,10.894736842105264,0.2869600886924151,7.0,2.661977956639949,0.8157894736842105,0.08076985912981832,0.6591218449734378,1.631578947368421,0.045639953261706966
BMA,GLCM Contrast,gradient_free_surrogate,0.3157894736842105,3.9210526315789473,0.578652569912092,10.473684210526315,2.436759492614831,0.5789473684210527,0.07121288511521907,0.06539127233986476,1.3421052631578947,1.627770332779037
BMA,Variance of Gradient,gradient_free_surrogate,0.10526315789473684,3.789473684210526,0.5626484543248441,12.605263157894736,2.373706667212667,0.02631578947368421,0.05360052590040415,0.09604985192615911,1.368421052631579,0.032659416217356935
BMA,Fourier Transform Sharpness Index,gradient_free_surrogate,0.05263157894736842,4.842105263157895,0.42032773423694997,12.605263157894736,1.7168583320039428,0.02631578947368421,0.03989985838472129,0.12744090463593594,1.4473684210526316,0.1757356487424113
BMA,Fourier High Frequency Energy Ratio,gradient_free_surrogate,0.2894736842105263,3.0,0.8383635034894956,12.394736842105264,4.830857295232893,0.05263157894736842,0.10967592443514712,0.22830893267916158,1.2894736842105263,0.19809892748249694
BMA,Roberts Focus Measure,gradient_free_surrogate,0.07894736842105263,3.9210526315789473,0.5708294306683485,12.578947368421053,2.4235569235594987,0.02631578947368421,0.05362888274747386,0.14789527709752107,1.368421052631579,0.02529820372001268
BMA,Wavelet W1,gradient_free_surrogate,0.02631578947368421,4.342105263157895,0.5080232684954332,12.578947368421053,2.1197217304816895,0.02631578947368421,0.0452694384134926,0.20454790663096248,1.394736842105263,0.1558969563187566
BMA,Wavelet W2,gradient_free_surrogate,0.02631578947368421,4.342105263157895,0.5080232684954332,12.578947368421053,2.1197217304816895,0.02631578947368421,0.0452694384134926,0.20454790663096248,1.394736842105263,0.17806723476154732
BMA,Wavelet W3,gradient_free_surrogate,0.02631578947368421,4.342105263157895,0.5080232684954332,12.578947368421053,2.1197217304816895,0.02631578947368421,0.0452694384134926,0.20454790663096248,1.394736842105263,0.18107599876355374
BMA,Wavelet Detail Energy (db1),gradient_free_surrogate,0.02631578947368421,4.342105263157895,0.5080232660387443,12.578947368421053,2.119721724580971,0.02631578947368421,0.045269438946059205,0.2045473952211576,1.394736842105263,0.15173664080095484
BMA,Curvelet Transform Sharpness Index,gradient_free_surrogate,0.02631578947368421,4.342105263157895,0.5080232660387443,12.578947368421053,2.119721724580971,0.02631578947368421,0.045269438946059205,0.2045473952211576,1.394736842105263,0.17475446914439088
