family,measure_a,measure_b,n,valid,statistic,p_raw,p_holm,delta_mean,delta_median,rank_biserial,note
single_overall_rank,Fourier High Frequency Energy Ratio,Wavelet W2,50,True,485.0,0.20846232133333942,1.0,2.08,1.0,0.20816326530612245,
single_overall_rank,Fourier High Frequency Energy Ratio,Wavelet W3,50,True,493.5,0.24285068376930496,1.0,1.98,-0.5,0.19428571428571428,
single_overall_rank,Fourier Transform Sharpness Index,GLCM Contrast,50,True,510.5,0.2260100302518655,1.0,2.63,4.5,0.1992156862745098,
single_overall_rank,Fourier Transform Sharpness Index,Gradient Squared Energy,50,True,277.5,0.0010949816509011612,0.46427221998209234,-4.17,-5.0,-0.5280612244897959,
single_overall_rank,Fourier Transform Sharpness Index,Histogram Entropy,50,True,377.5,0.01898210560711533,1.0,5.17,5.0,0.3836734693877551,
single_overall_rank,Fourier Transform Sharpness Index,Image Power,50,True,489.0,0.15430250303892734,1.0,3.29,6.5,0.23294117647058823,
single_overall_rank,Fourier Transform Sharpness Index,Intensity Range Index,50,True,570.0,0.5210251168620434,1.0,1.68,3.5,0.10588235294117647,
single_overall_rank,Fourier Transform Sharpness Index,Intensity Skewness Index,50,True,555.0,0.43191110415215306,1.0,1.75,1.75,0.12941176470588237,
single_overall_rank,Fourier Transform Sharpness Index,Intensity Variance,50,True,486.0,0.14601836144972324,1.0,2.31,5.75,0.2376470588235294,
single_overall_rank,Fourier Transform Sharpness Index,Laplacian Energy,50,True,546.5,0.5212176151805004,1.0,1.88,6.0,0.10775510204081633,
single_overall_rank,Fourier Transform Sharpness Index,Maximal Intensity,50,True,514.0,0.2373529877703877,1.0,3.08,7.5,0.19372549019607843,
single_overall_rank,Fourier Transform Sharpness Index,Mean Absolute Laplacian,50,True,468.0,0.10316599771973678,1.0,3.88,5.5,0.26588235294117646,
single_overall_rank,Fourier Transform Sharpness Index,Mean Intensity,50,True,551.0,0.40970358186013023,1.0,2.46,8.5,0.13568627450980392,
single_overall_rank,Fourier Transform Sharpness Index,Modified Tenengrad,50,True,341.5,0.010558738569429238,1.0,-2.85,-5.0,-0.4192176870748299,
single_overall_rank,Fourier Transform Sharpness Index,Normalized Variance,50,True,476.5,0.18093330554214404,1.0,2.02,5.0,0.2220408163265306,
single_overall_rank,Fourier Transform Sharpness Index,Roberts Focus Measure,50,True,446.0,0.147851081672826,1.0,-2.33,-2.5,-0.24149659863945577,
single_overall_rank,Fourier Transform Sharpness Index,Spatial Frequency,50,True,535.5,0.5933963803088957,1.0,-0.77,-1.0,-0.08928571428571429,
single_overall_rank,Fourier Transform Sharpness Index,Squared Gradient,50,True,280.5,0.0012336651936166732,0.5181393813190027,-4.13,-5.0,-0.5229591836734694,
single_overall_rank,Fourier Transform Sharpness Index,Sum Modified Laplacian,50,True,553.0,0.560479793561278,1.0,1.45,4.0,0.09714285714285714,
single_overall_rank,Fourier Transform Sharpness Index,Tenengrad,50,True,302.5,0.0028396715696743513,1.0,-3.69,-4.0,-0.48554421768707484,
single_overall_rank,Fourier Transform Sharpness Index,Variance of Gradient,50,True,255.0,0.0007918263614641319,0.34206898815250497,-4.14,-7.0,-0.5478723404255319,
single_overall_rank,Fourier Transform Sharpness Index,Variance of Laplacian,50,True,594.5,0.8591677938270941,1.0,0.5,6.0,-0.029387755102040815,
single_overall_rank,Fourier Transform Sharpness Index,Wavelet Detail Energy (db1),50,True,494.0,0.24285068376930496,1.0,2.04,3.0,0.19346938775510203,
single_overall_rank,Fourier Transform Sharpness Index,Wavelet W1,50,True,481.5,0.19780948594035763,1.0,2.02,3.0,0.21387755102040817,
single_overall_rank,Fourier Transform Sharpness Index,Wavelet W2,50,True,447.5,0.10318385616753645,1.0,2.44,3.0,0.2693877551020408,
single_overall_rank,Fourier Transform Sharpness Index,Wavelet W3,50,True,456.5,0.1238487458462707,1.0,2.34,3.0,0.2546938775510204,
single_overall_rank,GLCM Contrast,Gradient Squared Energy,50,True,311.5,0.002252839281940311,0.9011357127761244,-6.8,-6.0,-0.49142857142857144,
single_overall_rank,GLCM Contrast,Histogram Entropy,50,True,527.5,0.2954728324166016,1.0,2.54,1.5,0.17254901960784313,
single_overall_rank,GLCM Contrast,Image Power,50,True,537.5,0.6147100043878382,1.0,0.66,1.5,0.0858843537414966,
single_overall_rank,GLCM Contrast,Intensity Range Index,50,True,599.0,0.8980376443320921,1.0,-0.95,1.0,-0.022040816326530613,
single_overall_rank,GLCM Contrast,Intensity Skewness Index,50,True,572.5,0.6932526045224776,1.0,-0.88,-1.0,-0.0653061224489796,
single_overall_rank,GLCM Contrast,Intensity Variance,50,True,619.5,0.8632650227005474,1.0,-0.32,0.0,-0.02823529411764706,
single_overall_rank,GLCM Contrast,Laplacian Energy,50,True,530.5,0.3044806608698192,1.0,-0.75,-3.5,-0.16784313725490196,
single_overall_rank,GLCM Contrast,Maximal Intensity,50,True,614.5,0.8332778036429911,1.0,0.45,3.0,0.03607843137254902,
single_overall_rank,GLCM Contrast,Mean Absolute Laplacian,50,True,569.5,0.5210251168620434,1.0,1.25,-1.0,0.10666666666666667,
single_overall_rank,GLCM Contrast,Mean Intensity,50,True,611.5,0.8109402812359416,1.0,-0.17,1.0,0.0407843137254902,
single_overall_rank,GLCM Contrast,Modified Tenengrad,50,True,351.0,0.008583404380164694,1.0,-5.48,-4.5,-0.4269387755102041,
single_overall_rank,GLCM Contrast,Normalized Variance,50,True,600.0,0.7232586770768918,1.0,-0.61,-2.0,-0.058823529411764705,
single_overall_rank,GLCM Contrast,Roberts Focus Measure,50,True,319.5,0.0051601690410976175,1.0,-4.96,-6.0,-0.45663265306122447,
single_overall_rank,GLCM Contrast,Spatial Frequency,50,True,432.0,0.04719429796794117,1.0,-3.4,-5.0,-0.32235294117647056,
single_overall_rank,GLCM Contrast,Squared Gradient,50,True,310.5,0.0021729998603525758,0.8713729440013829,-6.76,-6.0,-0.4930612244897959,
single_overall_rank,GLCM Contrast,Sum Modified Laplacian,50,True,553.0,0.42072286282100535,1.0,-1.18,-3.0,-0.13254901960784313,
single_overall_rank,GLCM Contrast,Tenengrad,50,True,318.5,0.002889376864825266,1.0,-6.32,-6.0,-0.48,
single_overall_rank,GLCM Contrast,Variance of Gradient,50,True,336.5,0.003099259960384515,1.0,-6.77,-8.0,-0.47215686274509805,
single_overall_rank,GLCM Contrast,Variance of Laplacian,50,True,501.0,0.19095974436218555,1.0,-2.13,-3.5,-0.21411764705882352,
single_overall_rank,GLCM Contrast,Wavelet Detail Energy (db1),50,True,602.0,0.7376605378038441,1.0,-0.59,-3.0,-0.05568627450980392,
single_overall_rank,GLCM Contrast,Wavelet W1,50,True,601.5,0.7304479390240814,1.0,-0.61,-3.0,-0.05647058823529412,
single_overall_rank,GLCM Contrast,Wavelet W2,50,True,624.5,0.9010179923007229,1.0,-0.19,-3.0,-0.0203921568627451,
single_overall_rank,GLCM Contrast,Wavelet W3,50,True,622.5,0.8858855663449852,1.0,-0.29,-3.0,-0.023529411764705882,
single_overall_rank,Gradient Squared Energy,Histogram Entropy,50,True,255.5,0.0001362867761987019,0.06405478481338989,9.34,13.0,0.5992156862745098,
single_overall_rank,Gradient Squared Energy,Image Power,50,True,261.5,0.0001778852638985029,0.08325030350449936,7.46,13.5,0.5898039215686275,
single_overall_rank,Gradient Squared Energy,Intensity Range Index,50,True,305.0,0.0010251160635235124,0.43669944306101627,5.85,11.0,0.5215686274509804,
single_overall_rank,Gradient Squared Energy,Intensity Skewness Index,50,True,379.5,0.012213348101271393,1.0,5.92,7.5,0.4047058823529412,
single_overall_rank,Gradient Squared Energy,Intensity Variance,50,True,297.0,0.0013426407861949485,0.5585385670570986,6.48,11.5,0.5151020408163265,
single_overall_rank,Gradient Squared Energy,Laplacian Energy,50,True,339.0,0.0034275276816781997,1.0,6.05,10.75,0.4682352941176471,
single_overall_rank,Gradient Squared Energy,Maximal Intensity,50,True,280.5,0.00039864755038721,0.1797900452246317,7.25,12.25,0.56,
single_overall_rank,Gradient Squared Energy,Mean Absolute Laplacian,50,True,265.0,0.000202796732962085,0.09450327756033161,8.05,11.0,0.5843137254901961,
single_overall_rank,Gradient Squared Energy,Mean Intensity,50,True,340.0,0.0035436448551049438,1.0,6.63,12.25,0.4666666666666667,
single_overall_rank,Gradient Squared Energy,Modified Tenengrad,50,True,433.5,0.8237609445977796,1.0,1.32,0.0,-0.03986710963455149,
single_overall_rank,Gradient Squared Energy,Normalized Variance,50,True,317.5,0.002889376864825266,1.0,6.19,11.25,0.4816326530612245,
single_overall_rank,Gradient Squared Energy,Roberts Focus Measure,50,True,355.5,0.10650269769371334,1.0,1.84,2.25,0.2818181818181818,
single_overall_rank,Gradient Squared Energy,Spatial Frequency,50,True,300.0,0.004583834274555443,1.0,3.4,4.0,0.46808510638297873,
single_overall_rank,Gradient Squared Energy,Squared Gradient,50,True,7.5,1.0,1.0,0.04,0.0,0.0,
single_overall_rank,Gradient Squared Energy,Sum Modified Laplacian,50,True,377.0,0.011200519477185367,1.0,5.62,7.25,0.40862745098039216,
single_overall_rank,Gradient Squared Energy,Tenengrad,50,True,0.0,0.0078125,1.0,0.48,0.0,1.0,
single_overall_rank,Gradient Squared Energy,Variance of Gradient,50,True,490.5,0.9677495535080425,1.0,0.03,0.0,0.00909090909090909,
single_overall_rank,Gradient Squared Energy,Variance of Laplacian,50,True,399.5,0.02122367163684835,1.0,4.67,7.5,0.37333333333333335,
single_overall_rank,Gradient Squared Energy,Wavelet Detail Energy (db1),50,True,180.5,3.816808742840294e-05,0.01843518622791862,6.21,7.5,0.666049953746531,
single_overall_rank,Gradient Squared Energy,Wavelet W1,50,True,171.0,2.1320824941994942e-05,0.010511166696403507,6.19,7.5,0.6836262719703978,
single_overall_rank,Gradient Squared Energy,Wavelet W2,50,True,167.0,1.6767338479439786e-05,0.008316599885802134,6.61,7.5,0.6910268270120259,
single_overall_rank,Gradient Squared Energy,Wavelet W3,50,True,168.0,1.7812478262158038e-05,0.008817176739768229,6.51,7.5,0.6891766882516188,
single_overall_rank,Histogram Entropy,Image Power,50,True,504.5,0.20103473802823935,1.0,-1.88,-2.0,-0.20862745098039215,
single_overall_rank,Histogram Entropy,Intensity Range Index,50,True,450.0,0.07082612042920822,1.0,-3.49,-1.5,-0.29411764705882354,
single_overall_rank,Histogram Entropy,Intensity Skewness Index,50,True,546.0,0.3829036913273498,1.0,-3.42,1.0,-0.14352941176470588,
single_overall_rank,Histogram Entropy,Intensity Variance,50,True,405.0,0.02420949942225903,1.0,-2.86,-4.5,-0.36470588235294116,
single_overall_rank,Histogram Entropy,Laplacian Energy,50,True,494.0,0.16888071753563239,1.0,-3.29,-3.5,-0.22509803921568627,
single_overall_rank,Histogram Entropy,Maximal Intensity,50,True,542.0,0.3622430237473182,1.0,-2.09,-1.5,-0.14980392156862746,
single_overall_rank,Histogram Entropy,Mean Absolute Laplacian,50,True,561.0,0.46647302992520423,1.0,-1.29,-1.5,-0.12,
single_overall_rank,Histogram Entropy,Mean Intensity,50,True,474.5,0.11619549807268115,1.0,-2.71,-2.0,-0.2556862745098039,
single_overall_rank,Histogram Entropy,Modified Tenengrad,50,True,331.5,0.002614123910062105,1.0,-8.02,-13.5,-0.48,
single_overall_rank,Histogram Entropy,Normalized Variance,50,True,384.5,0.013686934524772099,1.0,-3.15,-3.5,-0.3968627450980392,
single_overall_rank,Histogram Entropy,Roberts Focus Measure,50,True,282.5,0.0004153236253312542,0.1868956313990644,-7.5,-10.5,-0.5568627450980392,
single_overall_rank,Histogram Entropy,Spatial Frequency,50,True,331.0,0.002614123910062105,1.0,-5.94,-7.5,-0.4807843137254902,
single_overall_rank,Histogram Entropy,Squared Gradient,50,True,254.0,0.00012454807471407037,0.05866214319032714,-9.3,-13.0,-0.6015686274509804,
single_overall_rank,Histogram Entropy,Sum Modified Laplacian,50,True,483.0,0.13807290852462017,1.0,-3.72,-3.0,-0.24235294117647058,
single_overall_rank,Histogram Entropy,Tenengrad,50,True,267.5,0.0002211422351869885,0.10260999712676266,-8.86,-13.0,-0.5803921568627451,
single_overall_rank,Histogram Entropy,Variance of Gradient,50,True,283.5,0.00043263448054275955,0.19425288176369904,-9.31,-12.0,-0.5552941176470588,
single_overall_rank,Histogram Entropy,Variance of Laplacian,50,True,413.5,0.029727315082014982,1.0,-4.67,-5.75,-0.35137254901960785,
single_overall_rank,Histogram Entropy,Wavelet Detail Energy (db1),50,True,441.0,0.08905527743770847,1.0,-3.13,-6.25,-0.28,
single_overall_rank,Histogram Entropy,Wavelet W1,50,True,443.0,0.09292621869365192,1.0,-3.15,-6.25,-0.276734693877551,
single_overall_rank,Histogram Entropy,Wavelet W2,50,True,468.0,0.15324250215647695,1.0,-2.73,-6.25,-0.23591836734693877,
single_overall_rank,Histogram Entropy,Wavelet W3,50,True,457.5,0.1238487458462707,1.0,-2.83,-6.25,-0.2530612244897959,
single_overall_rank,Image Power,Intensity Range Index,50,True,456.5,0.1214072197630145,1.0,-1.61,-1.5,-0.2546938775510204,
single_overall_rank,Image Power,Intensity Skewness Index,50,True,619.0,0.8632650227005474,1.0,-1.54,1.75,-0.029019607843137254,
single_overall_rank,Image Power,Intensity Variance,50,True,548.0,0.39349457563481494,1.0,-0.98,-2.5,-0.1403921568627451,
single_overall_rank,Image Power,Laplacian Energy,50,True,585.0,0.6185935400423848,1.0,-1.41,1.5,-0.08235294117647059,
single_overall_rank,Image Power,Maximal Intensity,50,True,627.5,0.9237813566146151,1.0,-0.21,-1.5,-0.01568627450980392,
single_overall_rank,Image Power,Mean Absolute Laplacian,50,True,601.5,0.7376605378038441,1.0,0.59,1.0,0.05647058823529412,
single_overall_rank,Image Power,Mean Intensity,50,True,634.0,0.9771032283055696,1.0,-0.83,1.0,-0.005490196078431373,
single_overall_rank,Image Power,Modified Tenengrad,50,True,423.5,0.038081706053025854,1.0,-6.14,-13.75,-0.33568627450980393,
single_overall_rank,Image Power,Normalized Variance,50,True,506.0,0.29451181685393735,1.0,-1.27,-1.5,-0.17387755102040817,
single_overall_rank,Image Power,Roberts Focus Measure,50,True,317.0,0.002789570318793011,1.0,-5.62,-10.5,-0.48244897959183675,
single_overall_rank,Image Power,Spatial Frequency,50,True,399.5,0.020665866669398625,1.0,-4.06,-6.5,-0.37333333333333335,
single_overall_rank,Image Power,Squared Gradient,50,True,268.5,0.0002308749851795966,0.10666424315297363,-7.42,-13.5,-0.5788235294117647,
single_overall_rank,Image Power,Sum Modified Laplacian,50,True,589.5,0.645875956795086,1.0,-1.84,1.0,-0.07529411764705882,
single_overall_rank,Image Power,Tenengrad,50,True,293.0,0.0006457255474483503,0.28153633868748074,-6.98,-13.5,-0.5403921568627451,
single_overall_rank,Image Power,Variance of Gradient,50,True,321.5,0.0018425334424101436,0.7462260441761082,-7.43,-12.5,-0.4956862745098039,
single_overall_rank,Image Power,Variance of Laplacian,50,True,543.5,0.3673427625704484,1.0,-2.79,1.5,-0.14745098039215687,
single_overall_rank,Image Power,Wavelet Detail Energy (db1),50,True,566.0,0.4963885938865378,1.0,-1.25,-5.75,-0.11215686274509803,
single_overall_rank,Image Power,Wavelet W1,50,True,566.0,0.4963885938865378,1.0,-1.27,-5.5,-0.11215686274509803,
single_overall_rank,Image Power,Wavelet W2,50,True,567.0,0.5024899674262855,1.0,-0.85,-5.5,-0.11058823529411765,
single_overall_rank,Image Power,Wavelet W3,50,True,567.0,0.5024899674262855,1.0,-0.95,-5.5,-0.11058823529411765,
single_overall_rank,Intensity Range Index,Intensity Skewness Index,50,True,630.5,0.9466061989829431,1.0,0.07,5.5,-0.010980392156862745,
single_overall_rank,Intensity Range Index,Intensity Variance,50,True,595.0,0.6876822045635382,1.0,0.63,2.5,0.06666666666666667,
single_overall_rank,Intensity Range Index,Laplacian Energy,50,True,610.0,0.7961309923635564,1.0,0.2,2.75,0.043137254901960784,
single_overall_rank,Intensity Range Index,Maximal Intensity,50,True,537.0,0.3374027667706141,1.0,1.4,1.0,0.15764705882352942,
single_overall_rank,Intensity Range Index,Mean Absolute Laplacian,50,True,516.5,0.24908489906916564,1.0,2.2,4.0,0.18980392156862744,
single_overall_rank,Intensity Range Index,Mean Intensity,50,True,547.0,0.38817752503383396,1.0,0.78,1.25,0.1419607843137255,
single_overall_rank,Intensity Range Index,Modified Tenengrad,50,True,445.0,0.06346609527860991,1.0,-4.53,-12.25,-0.30196078431372547,
single_overall_rank,Intensity Range Index,Normalized Variance,50,True,596.0,0.6947463342363385,1.0,0.34,3.5,0.06509803921568627,
single_overall_rank,Intensity Range Index,Roberts Focus Measure,50,True,432.5,0.04719429796794117,1.0,-4.01,-9.5,-0.3215686274509804,
single_overall_rank,Intensity Range Index,Spatial Frequency,50,True,519.0,0.2571237847552261,1.0,-2.45,-6.0,-0.18588235294117647,
single_overall_rank,Intensity Range Index,Squared Gradient,50,True,314.0,0.0014315119741414861,0.5897829333462923,-5.81,-11.0,-0.5074509803921569,
single_overall_rank,Intensity Range Index,Sum Modified Laplacian,50,True,600.0,0.7232586770768918,1.0,-0.23,3.0,0.058823529411764705,
single_overall_rank,Intensity Range Index,Tenengrad,50,True,331.5,0.002614123910062105,1.0,-5.37,-10.5,-0.48,
single_overall_rank,Intensity Range Index,Variance of Gradient,50,True,374.0,0.010261609457190346,1.0,-5.82,-9.5,-0.41333333333333333,
single_overall_rank,Intensity Range Index,Variance of Laplacian,50,True,622.0,0.8858855663449852,1.0,-1.18,2.75,-0.02431372549019608,
single_overall_rank,Intensity Range Index,Wavelet Detail Energy (db1),50,True,634.0,0.9771032283055696,1.0,0.36,-4.5,-0.005490196078431373,
single_overall_rank,Intensity Range Index,Wavelet W1,50,True,630.0,0.9466061989829431,1.0,0.34,-4.5,0.011764705882352941,
single_overall_rank,Intensity Range Index,Wavelet W2,50,True,629.0,0.9389922173111831,1.0,0.76,-4.5,0.013333333333333334,
single_overall_rank,Intensity Range Index,Wavelet W3,50,True,629.0,0.9389922173111831,1.0,0.66,-4.5,0.013333333333333334,
single_overall_rank,Intensity Skewness Index,Intensity Variance,50,True,619.0,0.8632650227005474,1.0,0.56,-3.5,-0.029019607843137254,
single_overall_rank,Intensity Skewness Index,Laplacian Energy,50,True,637.0,1.0,1.0,0.13,1.75,-0.000784313725490196,
single_overall_rank,Intensity Skewness Index,Maximal Intensity,50,True,592.5,0.6736344940466168,1.0,1.33,-1.5,0.07058823529411765,
single_overall_rank,Intensity Skewness Index,Mean Absolute Laplacian,50,True,552.0,0.4151920088524754,1.0,2.13,1.5,0.13411764705882354,
single_overall_rank,Intensity Skewness Index,Mean Intensity,50,True,608.5,0.7813934753886187,1.0,0.71,-2.0,-0.04549019607843137,
single_overall_rank,Intensity Skewness Index,Modified Tenengrad,50,True,445.5,0.06346609527860991,1.0,-4.6,2.25,-0.30117647058823527,
single_overall_rank,Intensity Skewness Index,Normalized Variance,50,True,587.0,0.6321732707310517,1.0,0.27,-4.0,-0.0792156862745098,
single_overall_rank,Intensity Skewness Index,Roberts Focus Measure,50,True,459.0,0.0857934137886982,1.0,-4.08,-5.0,-0.28,
single_overall_rank,Intensity Skewness Index,Spatial Frequency,50,True,519.5,0.2571237847552261,1.0,-2.52,-4.0,-0.18509803921568627,
single_overall_rank,Intensity Skewness Index,Squared Gradient,50,True,382.5,0.012931948668784443,1.0,-5.88,-9.0,-0.4,
single_overall_rank,Intensity Skewness Index,Sum Modified Laplacian,50,True,609.0,0.7887529519630228,1.0,-0.3,-2.0,-0.04470588235294118,
single_overall_rank,Intensity Skewness Index,Tenengrad,50,True,398.5,0.020120643634562896,1.0,-5.44,-5.5,-0.3749019607843137,
single_overall_rank,Intensity Skewness Index,Variance of Gradient,50,True,416.0,0.03205348601661129,1.0,-5.89,-3.0,-0.3474509803921569,
single_overall_rank,Intensity Skewness Index,Variance of Laplacian,50,True,571.0,0.5272794190915597,1.0,-1.25,-4.0,-0.10431372549019607,
single_overall_rank,Intensity Skewness Index,Wavelet Detail Energy (db1),50,True,620.0,0.8707939059443142,1.0,0.29,3.0,0.027450980392156862,
single_overall_rank,Intensity Skewness Index,Wavelet W1,50,True,624.5,0.9085978224870299,1.0,0.27,2.5,0.0203921568627451,
single_overall_rank,Intensity Skewness Index,Wavelet W2,50,True,608.0,0.7813934753886187,1.0,0.69,3.0,0.04627450980392157,
single_overall_rank,Intensity Skewness Index,Wavelet W3,50,True,612.5,0.81837027658068,1.0,0.59,2.5,0.0392156862745098,
single_overall_rank,Intensity Variance,Laplacian Energy,50,True,631.0,0.9542249738357711,1.0,-0.43,4.25,-0.01019607843137255,
single_overall_rank,Intensity Variance,Maximal Intensity,50,True,575.0,0.7152332893061519,1.0,0.77,1.5,0.061224489795918366,
single_overall_rank,Intensity Variance,Mean Absolute Laplacian,50,True,563.0,0.47831983611594175,1.0,1.57,4.5,0.11686274509803922,
single_overall_rank,Intensity Variance,Mean Intensity,50,True,617.0,0.8482444441392172,1.0,0.15,0.0,0.03215686274509804,
single_overall_rank,Intensity Variance,Modified Tenengrad,50,True,443.0,0.09292621869365192,1.0,-5.16,-12.0,-0.276734693877551,
single_overall_rank,Intensity Variance,Normalized Variance,50,True,446.5,0.960534398049731,1.0,-0.29,0.0,0.01107419712070875,
single_overall_rank,Intensity Variance,Roberts Focus Measure,50,True,327.5,0.006743491462806617,1.0,-4.64,-9.0,-0.44302721088435376,
single_overall_rank,Intensity Variance,Spatial Frequency,50,True,390.5,0.026309209340947604,1.0,-3.08,-6.5,-0.36244897959183675,
single_overall_rank,Intensity Variance,Squared Gradient,50,True,298.5,0.0013944547871531654,0.5759098270942573,-6.44,-11.5,-0.5126530612244898,
single_overall_rank,Intensity Variance,Sum Modified Laplacian,50,True,625.5,0.9085978224870299,1.0,-0.86,4.5,-0.018823529411764704,
single_overall_rank,Intensity Variance,Tenengrad,50,True,309.0,0.002095708105855465,0.8445703666597524,-6.0,-11.0,-0.49551020408163265,
single_overall_rank,Intensity Variance,Variance of Gradient,50,True,313.0,0.0024204537811058913,0.9657610586612506,-6.45,-10.5,-0.4889795918367347,
single_overall_rank,Intensity Variance,Variance of Laplacian,50,True,602.5,0.7376605378038441,1.0,-1.81,3.0,-0.054901960784313725,
single_overall_rank,Intensity Variance,Wavelet Detail Energy (db1),50,True,599.5,0.8980376443320921,1.0,-0.27,-5.5,-0.02122448979591837,
single_overall_rank,Intensity Variance,Wavelet W1,50,True,601.5,0.9136584118174866,1.0,-0.29,-5.5,-0.017959183673469388,
single_overall_rank,Intensity Variance,Wavelet W2,50,True,611.0,0.9921357867180092,1.0,0.13,-5.5,-0.0024489795918367346,
single_overall_rank,Intensity Variance,Wavelet W3,50,True,609.0,0.9764103604406955,1.0,0.03,-5.5,-0.005714285714285714,
single_overall_rank,Laplacian Energy,Maximal Intensity,50,True,581.5,0.5984627102635613,1.0,1.2,2.0,0.08784313725490196,
single_overall_rank,Laplacian Energy,Mean Absolute Laplacian,50,True,422.0,0.05830547159412802,1.0,2.0,2.0,0.3110204081632653,
single_overall_rank,Laplacian Energy,Mean Intensity,50,True,601.0,0.9136584118174866,1.0,0.58,-2.0,0.018775510204081632,
single_overall_rank,Laplacian Energy,Modified Tenengrad,50,True,402.0,0.02237794255729675,1.0,-4.73,-8.25,-0.36941176470588233,
single_overall_rank,Laplacian Energy,Normalized Variance,50,True,637.0,1.0,1.0,0.14,-4.5,0.000784313725490196,
single_overall_rank,Laplacian Energy,Roberts Focus Measure,50,True,399.0,0.020665866669398625,1.0,-4.21,-5.5,-0.37411764705882355,
single_overall_rank,Laplacian Energy,Spatial Frequency,50,True,478.0,0.1842216832212209,1.0,-2.65,-4.75,-0.21959183673469387,
single_overall_rank,Laplacian Energy,Squared Gradient,50,True,340.0,0.0035436448551049438,1.0,-6.01,-12.0,-0.4666666666666667,
single_overall_rank,Laplacian Energy,Sum Modified Laplacian,50,True,488.5,0.940145439269827,1.0,-0.43,0.0,-0.013131313131313131,
single_overall_rank,Laplacian Energy,Tenengrad,50,True,361.5,0.0069413795797625966,1.0,-5.57,-9.75,-0.4329411764705882,
single_overall_rank,Laplacian Energy,Variance of Gradient,50,True,375.0,0.010566648384996213,1.0,-6.02,-7.75,-0.4117647058823529,
single_overall_rank,Laplacian Energy,Variance of Laplacian,50,True,21.0,0.17626953125,1.0,-1.38,0.0,-0.46153846153846156,
single_overall_rank,Laplacian Energy,Wavelet Detail Energy (db1),50,True,637.5,1.0,1.0,0.16,2.5,0.0,
single_overall_rank,Laplacian Energy,Wavelet W1,50,True,633.5,0.9771032283055696,1.0,0.14,2.0,0.006274509803921568,
single_overall_rank,Laplacian Energy,Wavelet W2,50,True,619.5,0.8707939059443142,1.0,0.56,4.25,0.02823529411764706,
single_overall_rank,Laplacian Energy,Wavelet W3,50,True,620.0,0.8707939059443142,1.0,0.46,3.75,0.027450980392156862,
single_overall_rank,Maximal Intensity,Mean Absolute Laplacian,50,True,605.0,0.7594325529338448,1.0,0.8,1.0,0.050980392156862744,
single_overall_rank,Maximal Intensity,Mean Intensity,50,True,596.0,0.6947463342363385,1.0,-0.62,-1.0,-0.06509803921568627,
single_overall_rank,Maximal Intensity,Modified Tenengrad,50,True,415.5,0.031261656763490464,1.0,-5.93,-13.0,-0.34823529411764703,
single_overall_rank,Maximal Intensity,Normalized Variance,50,True,600.0,0.7232586770768918,1.0,-1.06,-1.0,-0.058823529411764705,
single_overall_rank,Maximal Intensity,Roberts Focus Measure,50,True,403.0,0.022974872408266123,1.0,-5.41,-10.5,-0.367843137254902,
single_overall_rank,Maximal Intensity,Spatial Frequency,50,True,467.0,0.10110987171644048,1.0,-3.85,-8.5,-0.26745098039215687,
single_overall_rank,Maximal Intensity,Squared Gradient,50,True,285.5,0.00046924742287757226,0.20881510318051966,-7.21,-12.25,-0.552156862745098,
single_overall_rank,Maximal Intensity,Sum Modified Laplacian,50,True,575.5,0.5526669770606443,1.0,-1.63,-1.0,-0.09725490196078432,
single_overall_rank,Maximal Intensity,Tenengrad,50,True,304.0,0.0009871220775430345,0.42248824918841876,-6.77,-12.25,-0.5231372549019608,
single_overall_rank,Maximal Intensity,Variance of Gradient,50,True,333.0,0.002799360749817126,1.0,-7.22,-11.0,-0.4776470588235294,
single_overall_rank,Maximal Intensity,Variance of Laplacian,50,True,548.5,0.39349457563481494,1.0,-2.58,-1.75,-0.1396078431372549,
single_overall_rank,Maximal Intensity,Wavelet Detail Energy (db1),50,True,584.0,0.6118509675549912,1.0,-1.04,-6.0,-0.08392156862745098,
single_overall_rank,Maximal Intensity,Wavelet W1,50,True,587.0,0.6321732707310517,1.0,-1.06,-6.0,-0.0792156862745098,
single_overall_rank,Maximal Intensity,Wavelet W2,50,True,594.5,0.6806447467771797,1.0,-0.64,-6.0,-0.06745098039215686,
single_overall_rank,Maximal Intensity,Wavelet W3,50,True,593.5,0.6736344940466168,1.0,-0.74,-6.0,-0.06901960784313725,
single_overall_rank,Mean Absolute Laplacian,Mean Intensity,50,True,525.5,0.28229295463063053,1.0,-1.42,-1.0,-0.17568627450980392,
single_overall_rank,Mean Absolute Laplacian,Modified Tenengrad,50,True,330.5,0.002525686043762576,1.0,-6.73,-8.5,-0.4815686274509804,
single_overall_rank,Mean Absolute Laplacian,Normalized Variance,50,True,537.0,0.3374027667706141,1.0,-1.86,-5.5,-0.15764705882352942,
single_overall_rank,Mean Absolute Laplacian,Roberts Focus Measure,50,True,314.0,0.0014315119741414861,0.5897829333462923,-6.21,-9.0,-0.5074509803921569,
single_overall_rank,Mean Absolute Laplacian,Spatial Frequency,50,True,386.5,0.014479791748943427,1.0,-4.65,-7.0,-0.39372549019607844,
single_overall_rank,Mean Absolute Laplacian,Squared Gradient,50,True,266.5,0.00021178724761483636,0.09848107014089891,-8.01,-11.25,-0.5819607843137254,
